embeddings2d_x,embeddings2d_y,label_idx,label_string,url,noisy_label_idx,noisy_label_string,inclusion_prob,exclusion_prob
-45.92723,-34.571007,3,cat,cat/0905,3,cat,,
-62.288494,40.116,4,deer,deer/0894,0,airplane,0.0,0.0
-35.08809,-34.353207,3,cat,cat/0906,3,cat,,
-77.222855,-12.145621,5,dog,dog/0858,5,dog,0.8669902682304382,0.41914892196655273
18.52381,52.9832,2,bird,bird/0916,2,bird,,
3.3090727,-3.0650387,6,frog,frog/0921,7,horse,0.022265246137976646,0.0
82.39537,-4.7516117,9,truck,truck/0889,9,truck,,
-67.89539,-37.970203,5,dog,dog/0859,5,dog,0.9941691160202026,0.993630588054657
6.1182837,-32.449413,0,airplane,airplane/0900,0,airplane,0.9892995953559875,0.9830508232116699
66.35527,-56.38163,1,automobile,automobile/0866,3,cat,0.0019436345901340246,0.0
-23.435406,-2.5907362,7,horse,horse/0914,8,ship,0.2768361568450928,0.0
-67.156876,32.796196,4,deer,deer/0895,4,deer,,
55.109814,53.151325,8,ship,ship/0923,8,ship,1.0,0.9976744055747986
39.307377,2.2371905,9,truck,truck/0890,9,truck,,
-49.91089,32.404938,4,deer,deer/0896,4,deer,,
6.9199286,53.007187,2,bird,bird/0917,2,bird,0.9346153736114502,0.7760869860649109
10.525332,49.248657,2,bird,bird/0918,2,bird,,
57.543148,-8.582544,9,truck,truck/0891,9,truck,0.9607279896736145,0.9122806787490845
21.452038,-40.49471,0,airplane,airplane/0901,0,airplane,0.9660523533821106,0.9253731369972229
-34.13199,-43.183403,3,cat,cat/0907,5,dog,0.7836583256721497,0.3853427767753601
-44.831745,-26.333889,3,cat,cat/0908,3,cat,,
55.605545,-41.729588,1,automobile,automobile/0867,1,automobile,0.9899543523788452,0.9753086566925049
-26.291058,-9.114482,3,cat,cat/0909,3,cat,,
33.312847,-9.307855,0,airplane,airplane/0902,0,airplane,,
-44.960323,28.281124,4,deer,deer/0897,5,dog,0.5710088014602661,0.03549060598015785
-11.145568,35.55956,2,bird,bird/0919,2,bird,,
70.25488,-49.909477,1,automobile,automobile/0868,4,deer,0.07288629561662674,0.0
-51.394657,24.951962,4,deer,deer/0898,4,deer,0.9501879811286926,0.9105504751205444
19.70581,-16.949234,0,airplane,airplane/0903,0,airplane,,
47.37707,27.237131,8,ship,ship/0924,8,ship,,
-43.87662,3.7784684,2,bird,bird/0920,2,bird,,
50.205185,-5.6499195,1,automobile,automobile/0869,1,automobile,,
-55.850517,17.01302,4,deer,deer/0899,3,cat,0.4121037423610687,0.00871459674090147
-54.434063,28.1658,4,deer,deer/0900,4,deer,,
-53.367855,-0.9871481,3,cat,cat/0910,3,cat,,
-13.871813,-11.525019,6,frog,frog/0922,6,frog,,
-14.160837,16.579016,6,frog,frog/0923,3,cat,0.044273339211940765,0.0
49.903748,17.93649,8,ship,ship/0925,8,ship,,
-32.460262,-27.612375,3,cat,cat/0911,3,cat,,
78.73891,-1.2273597,9,truck,truck/0892,9,truck,,
91.38946,-24.285667,9,truck,truck/0893,9,truck,,
40.589886,-11.143,9,truck,truck/0894,9,truck,,
82.310394,-22.384687,9,truck,truck/0895,4,deer,0.322857141494751,0.0
-15.278769,13.144515,6,frog,frog/0924,6,frog,,
-59.253796,-21.915417,5,dog,dog/0860,5,dog,,
20.724707,-20.017092,0,airplane,airplane/0904,0,airplane,,
50.487507,15.433876,8,ship,ship/0926,8,ship,,
-5.1658006,51.11865,2,bird,bird/0921,2,bird,,
-38.826645,-43.39355,3,cat,cat/0912,3,cat,,
-30.758368,-34.161682,5,dog,dog/0861,4,deer,0.485659658908844,0.013215859420597553
72.725685,5.659688,9,truck,truck/0896,9,truck,,
33.655743,24.572739,8,ship,ship/0927,8,ship,,
18.294855,49.477856,2,bird,bird/0922,2,bird,1.0,1.0
58.8724,20.249865,8,ship,ship/0928,8,ship,,
-44.929432,-39.413963,3,cat,cat/0913,3,cat,,
-46.529755,15.686182,4,deer,deer/0901,4,deer,0.8275538682937622,0.33256351947784424
62.296497,-65.348495,1,automobile,automobile/0870,1,automobile,,
67.13532,-50.26472,1,automobile,automobile/0871,1,automobile,,
-30.154547,79.67564,7,horse,horse/0915,7,horse,,
-7.0426307,-9.846526,6,frog,frog/0925,2,bird,0.6563959121704102,0.0279720276594162
63.251698,-6.2273917,9,truck,truck/0897,9,truck,,
16.774185,42.479187,2,bird,bird/0923,1,automobile,0.0046040513552725315,0.0
33.853653,-57.24345,1,automobile,automobile/0872,1,automobile,,
-71.05637,39.469814,4,deer,deer/0902,4,deer,,
-4.4267473,1.4484779,6,frog,frog/0926,6,frog,,
-55.62359,-31.442566,3,cat,cat/0914,5,dog,0.8578199148178101,0.5887640714645386
-26.953722,-36.221756,3,cat,cat/0915,3,cat,,
20.725996,55.579777,2,bird,bird/0924,2,bird,,
57.023525,-46.46702,1,automobile,automobile/0873,1,automobile,0.9981343150138855,1.0
42.52333,43.381107,8,ship,ship/0929,8,ship,1.0,1.0
34.15643,-59.58199,1,automobile,automobile/0874,1,automobile,0.9820923805236816,0.9544419050216675
21.557257,-41.34365,0,airplane,airplane/0905,0,airplane,,
27.758509,-20.703772,0,airplane,airplane/0906,9,truck,0.6704331636428833,0.12100456655025482
33.237392,-44.471287,0,airplane,airplane/0907,0,airplane,0.9586465954780579,0.8050458431243896
-13.959675,12.806104,3,cat,cat/0916,6,frog,0.7880794405937195,0.252821683883667
-60.922474,28.068151,4,deer,deer/0903,4,deer,,
16.516739,-49.97495,0,airplane,airplane/0908,0,airplane,0.999018669128418,0.9937629699707031
33.40655,26.41756,8,ship,ship/0930,8,ship,,
17.0024,-23.819067,0,airplane,airplane/0909,2,bird,0.06332702934741974,0.018099548295140266
76.50414,-6.3732615,9,truck,truck/0898,9,truck,,
61.774746,-46.530033,1,automobile,automobile/0875,1,automobile,,
-1.3550081,-24.754927,2,bird,bird/0925,2,bird,,
45.163586,39.612766,8,ship,ship/0931,8,ship,0.8901623487472534,0.5584989190101624
18.977774,-22.912521,0,airplane,airplane/0910,8,ship,0.8846899271011353,0.5726495981216431
42.360813,-61.762306,1,automobile,automobile/0876,1,automobile,,
-28.096598,67.87881,7,horse,horse/0916,7,horse,,
3.5451372,72.32077,7,horse,horse/0917,0,airplane,0.4971482753753662,0.015625
-39.22179,-30.375471,3,cat,cat/0917,5,dog,0.8771266341209412,0.6968325972557068
-58.250046,22.01666,4,deer,deer/0904,4,deer,,
-26.611462,44.4069,7,horse,horse/0918,5,dog,0.16650532186031342,0.0
40.446903,3.6751192,8,ship,ship/0932,8,ship,,
10.684886,-41.33142,0,airplane,airplane/0911,0,airplane,,
-3.962031,41.181637,2,bird,bird/0926,2,bird,0.9893924593925476,0.9870410561561584
-45.144188,66.50638,7,horse,horse/0919,7,horse,,
42.480797,-61.613777,1,automobile,automobile/0877,1,automobile,0.9979940056800842,0.9980119466781616
-54.054092,-49.950115,3,cat,cat/0918,3,cat,,
-35.352577,87.14179,7,horse,horse/0920,7,horse,,
-48.00216,26.459986,4,deer,deer/0905,4,deer,,
3.115124,7.499405,6,frog,frog/0927,6,frog,0.9971618056297302,0.993228018283844
30.32891,-49.99789,1,automobile,automobile/0878,1,automobile,0.9503890872001648,0.8919491767883301
-22.772787,80.57729,7,horse,horse/0921,7,horse,,
-3.0274286,8.821346,6,frog,frog/0928,6,frog,,
54.68068,-65.6064,1,automobile,automobile/0879,9,truck,0.0038684720639139414,0.0021459227427840233
-33.54791,6.8581405,2,bird,bird/0927,2,bird,,
-23.426155,13.416083,6,frog,frog/0929,1,automobile,0.007561436854302883,0.0
67.77814,-8.854912,9,truck,truck/0899,9,truck,0.9404990673065186,0.7117903828620911
36.088806,35.18703,8,ship,ship/0933,8,ship,,
12.936136,34.47857,2,bird,bird/0928,2,bird,,
30.220108,-30.576044,0,airplane,airplane/0912,4,deer,0.7342256307601929,0.035242289304733276
60.34378,-49.119125,1,automobile,automobile/0880,1,automobile,,
34.4648,-23.022089,0,airplane,airplane/0913,0,airplane,0.9572243094444275,0.8861607313156128
48.444107,-1.6662992,9,truck,truck/0900,9,truck,,
-29.719208,10.812059,6,frog,frog/0930,6,frog,,
-75.988205,-7.402741,5,dog,dog/0862,5,dog,,
-54.107258,-51.12378,3,cat,cat/0919,2,bird,0.01529636699706316,0.0
-2.1381125,-22.127562,2,bird,bird/0929,2,bird,,
-60.04308,23.32995,4,deer,deer/0906,4,deer,0.9449113011360168,0.811188817024231
-4.0259166,1.1989033,6,frog,frog/0931,6,frog,,
-28.619432,-14.557298,5,dog,dog/0863,5,dog,0.844946026802063,0.5114344954490662
-49.978752,27.599943,4,deer,deer/0907,4,deer,,
69.61375,-14.743822,9,truck,truck/0901,9,truck,,
-38.93136,-46.626183,3,cat,cat/0920,3,cat,,
58.2986,45.948227,8,ship,ship/0934,1,automobile,0.3333333432674408,0.0021786491852253675
36.683693,34.27512,8,ship,ship/0935,8,ship,,
-23.560806,77.35889,7,horse,horse/0922,7,horse,,
-43.470783,-47.69635,3,cat,cat/0921,3,cat,,
-10.244754,-0.5989315,6,frog,frog/0932,3,cat,0.2884792685508728,0.0024096386041492224
30.47867,-66.89771,1,automobile,automobile/0881,1,automobile,,
-5.5648394,42.348595,2,bird,bird/0930,2,bird,,
72.426414,2.2233305,9,truck,truck/0902,9,truck,,
45.301743,24.699495,8,ship,ship/0936,8,ship,0.9971804618835449,0.9954128265380859
62.947193,36.19494,8,ship,ship/0937,8,ship,,
66.72975,-56.508305,1,automobile,automobile/0882,1,automobile,,
12.401165,13.312857,0,airplane,airplane/0914,2,bird,0.70802241563797,0.18691588938236237
-28.474844,-19.374044,3,cat,cat/0922,7,horse,0.7563352584838867,0.010548523627221584
77.87205,8.263673,0,airplane,airplane/0915,0,airplane,,
56.779644,25.303913,8,ship,ship/0938,8,ship,,
8.220854,-46.438595,0,airplane,airplane/0916,2,bird,0.7105022668838501,0.02222222276031971
-6.030318,-28.053179,0,airplane,airplane/0917,0,airplane,0.8906999230384827,0.6608315110206604
2.355212,19.844679,6,frog,frog/0933,6,frog,,
-4.068149,-1.5402625,6,frog,frog/0934,6,frog,0.9990574717521667,0.9954441785812378
60.82339,-44.496643,1,automobile,automobile/0883,1,automobile,,
-36.70672,-10.222335,3,cat,cat/0923,7,horse,0.5332708358764648,0.0023094688076525927
-35.70758,-52.14544,3,cat,cat/0924,3,cat,,
-14.053087,-12.341437,6,frog,frog/0935,6,frog,,
-17.106953,16.53147,6,frog,frog/0936,6,frog,,
-69.63451,3.8423681,5,dog,dog/0864,5,dog,,
-39.46321,8.288498,7,horse,horse/0923,0,airplane,0.5396226644515991,0.00909090880304575
-69.22372,-2.9741876,5,dog,dog/0865,5,dog,,
-37.309105,-60.753822,3,cat,cat/0925,3,cat,,
46.064598,27.445196,8,ship,ship/0939,8,ship,0.9740259647369385,0.9668246507644653
7.1071587,38.931145,2,bird,bird/0931,2,bird,0.910681426525116,0.6231883764266968
39.5053,-62.25217,1,automobile,automobile/0884,1,automobile,0.9597315192222595,0.9234135746955872
57.683918,-22.712437,9,truck,truck/0903,1,automobile,0.6425855755805969,0.0424107126891613
14.22519,-22.376633,0,airplane,airplane/0918,0,airplane,,
-65.11291,37.254326,4,deer,deer/0908,2,bird,0.2521408200263977,0.0022271715570241213
-3.5635154,8.316282,6,frog,frog/0937,6,frog,,
68.33987,-18.854895,9,truck,truck/0904,9,truck,,
24.925943,48.03548,2,bird,bird/0932,2,bird,,
-39.681557,-24.989561,3,cat,cat/0926,3,cat,,
85.53044,0.40419567,9,truck,truck/0905,9,truck,,
-37.232853,37.952007,4,deer,deer/0909,7,horse,0.5981220602989197,0.05517241358757019
49.194164,-58.862747,1,automobile,automobile/0885,1,automobile,,
-51.13612,43.54103,4,deer,deer/0910,4,deer,,
-40.744534,-1.1697001,2,bird,bird/0933,2,bird,0.9805825352668762,0.9702127575874329
11.459026,33.53725,2,bird,bird/0934,2,bird,,
-69.36084,7.1313734,3,cat,cat/0927,6,frog,0.07506950944662094,0.0
-59.071434,37.209103,4,deer,deer/0911,4,deer,,
41.965237,29.71937,8,ship,ship/0940,8,ship,,
-51.138725,27.272718,4,deer,deer/0912,4,deer,,
-47.04577,-35.698185,3,cat,cat/0928,3,cat,,
31.71514,-6.3248305,0,airplane,airplane/0919,0,airplane,,
-14.323965,-22.505621,6,frog,frog/0938,6,frog,,
46.286816,5.6199346,8,ship,ship/0941,9,truck,0.7053824067115784,0.08163265138864517
34.33124,31.525614,8,ship,ship/0942,8,ship,1.0,1.0
-5.777511,-12.799185,6,frog,frog/0939,6,frog,,
-2.2784014,40.189945,2,bird,bird/0935,2,bird,,
-45.87853,-48.61724,3,cat,cat/0929,3,cat,,
-44.4824,-48.026684,3,cat,cat/0930,3,cat,,
-48.422478,76.47141,7,horse,horse/0924,7,horse,0.9735811948776245,0.9246861934661865
-47.841114,-31.84972,3,cat,cat/0931,3,cat,0.8935762047767639,0.6323851346969604
-21.065718,-31.891962,5,dog,dog/0866,5,dog,,
-18.95822,32.089638,2,bird,bird/0936,2,bird,,
63.684578,-8.587295,9,truck,truck/0906,9,truck,,
-18.559963,12.72483,6,frog,frog/0940,6,frog,,
31.87288,-17.711777,0,airplane,airplane/0920,0,airplane,,
20.11081,55.383896,2,bird,bird/0937,2,bird,,
-57.06679,-50.640472,3,cat,cat/0932,3,cat,,
-43.157433,6.15001,5,dog,dog/0867,2,bird,0.6346718668937683,0.0709812119603157
20.925858,53.91455,2,bird,bird/0938,2,bird,,
-39.684177,29.566683,4,deer,deer/0913,4,deer,,
85.6233,-24.11361,9,truck,truck/0907,9,truck,,
-78.49655,-21.473783,5,dog,dog/0868,5,dog,,
55.12015,-37.629967,1,automobile,automobile/0886,1,automobile,,
6.811174,5.640804,6,frog,frog/0941,6,frog,0.9799809455871582,0.9667405486106873
4.5932236,-39.176994,0,airplane,airplane/0921,0,airplane,,
-31.805115,-52.40339,3,cat,cat/0933,3,cat,,
-48.5099,-49.610638,3,cat,cat/0934,3,cat,,
-16.27609,60.76253,7,horse,horse/0925,4,deer,0.2759615480899811,0.0
-42.745193,-50.407406,3,cat,cat/0935,3,cat,,
-36.35942,62.502777,7,horse,horse/0926,7,horse,,
41.735653,-8.573896,9,truck,truck/0908,9,truck,0.9601139426231384,0.8434004187583923
28.84516,26.375647,8,ship,ship/0943,8,ship,,
63.63057,-61.71768,1,automobile,automobile/0887,1,automobile,,
-41.732815,6.217876,5,dog,dog/0869,3,cat,0.783143937587738,0.4099099040031433
12.282617,64.352486,2,bird,bird/0939,2,bird,0.9960238337516785,0.9979757070541382
45.67747,15.271417,8,ship,ship/0944,1,automobile,0.04744185879826546,0.0
32.71932,-11.411375,0,airplane,airplane/0922,0,airplane,,
-13.033365,-37.243492,2,bird,bird/0940,2,bird,,
77.230156,-1.1742713,9,truck,truck/0909,9,truck,0.9952606558799744,0.9955056309700012
-74.56403,-4.222783,5,dog,dog/0870,5,dog,0.8067227005958557,0.2750582695007324
-20.000044,-8.083602,6,frog,frog/0942,8,ship,0.33491912484169006,0.0022271715570241213
-16.389502,-17.26943,6,frog,frog/0943,3,cat,0.30747923254966736,0.009592326357960701
-24.960125,39.972523,2,bird,bird/0941,2,bird,0.9789069890975952,0.9584245085716248
-18.757938,19.503376,6,frog,frog/0944,2,bird,0.6360152959823608,0.035087719559669495
-41.953327,80.89741,7,horse,horse/0927,7,horse,,
-47.372707,29.954334,4,deer,deer/0914,7,horse,0.7768199443817139,0.32894736528396606
16.918064,49.97442,2,bird,bird/0942,2,bird,,
-49.96173,38.316826,4,deer,deer/0915,4,deer,,
-72.599365,-18.020437,5,dog,dog/0871,5,dog,0.9561068415641785,0.8805309534072876
60.43608,48.775703,8,ship,ship/0945,8,ship,0.9970816969871521,0.9978813529014587
-27.573814,88.481186,7,horse,horse/0928,7,horse,0.9971988797187805,0.9930070042610168
-21.572817,17.297638,6,frog,frog/0945,6,frog,0.955339789390564,0.8446808457374573
69.74951,-10.117578,1,automobile,automobile/0888,1,automobile,,
48.577263,-51.577755,1,automobile,automobile/0889,1,automobile,,
75.625656,-23.07666,9,truck,truck/0910,9,truck,,
-71.33422,-32.815193,5,dog,dog/0872,5,dog,,
56.073597,-30.007603,9,truck,truck/0911,9,truck,,
-30.426588,73.14949,7,horse,horse/0929,7,horse,,
-1.6855062,55.59822,2,bird,bird/0943,2,bird,,
59.624588,-69.357155,1,automobile,automobile/0890,1,automobile,,
10.619597,55.55531,2,bird,bird/0944,2,bird,,
53.554733,-7.484201,9,truck,truck/0912,9,truck,,
-27.342,10.4449,6,frog,frog/0946,6,frog,,
51.13829,27.097765,8,ship,ship/0946,8,ship,,
13.868226,-46.259266,0,airplane,airplane/0923,0,airplane,,
-51.440006,-59.045536,3,cat,cat/0936,3,cat,,
-19.013618,65.1428,7,horse,horse/0930,7,horse,,
-39.56096,59.23272,7,horse,horse/0931,7,horse,,
-13.75243,68.56276,7,horse,horse/0932,3,cat,0.6961538195610046,0.07608695328235626
37.677628,41.634377,8,ship,ship/0947,8,ship,,
10.9948845,48.370193,2,bird,bird/0945,2,bird,,
-54.253094,2.255654,3,cat,cat/0937,5,dog,0.856733500957489,0.50772625207901
74.97894,-16.72258,9,truck,truck/0913,9,truck,,
17.981537,-62.22584,0,airplane,airplane/0924,0,airplane,0.9705042839050293,0.9443207383155823
-36.604248,20.947538,4,deer,deer/0916,4,deer,,
52.145527,-46.335793,1,automobile,automobile/0891,1,automobile,,
-6.0126762,-7.1431255,6,frog,frog/0947,6,frog,,
-26.725134,21.933311,4,deer,deer/0917,2,bird,0.7762777209281921,0.1879049688577652
-30.890514,85.96741,5,dog,dog/0873,5,dog,,
8.979434,-19.19414,0,airplane,airplane/0925,0,airplane,,
-11.499261,-14.839632,6,frog,frog/0948,6,frog,,
-6.602397,11.990263,6,frog,frog/0949,0,airplane,0.00678952457383275,0.0
-30.26049,74.65644,7,horse,horse/0933,7,horse,0.9915651082992554,0.988452672958374
20.548002,60.61865,2,bird,bird/0946,2,bird,,
-5.0429993,-19.791292,6,frog,frog/0950,6,frog,,
66.74837,-15.322461,9,truck,truck/0914,1,automobile,0.6026616096496582,0.0848214253783226
-38.596878,5.7540727,7,horse,horse/0934,7,horse,,
79.94189,-2.9999158,9,truck,truck/0915,9,truck,,
-12.113925,-11.226995,6,frog,frog/0951,6,frog,,
-3.2125828,3.6717694,6,frog,frog/0952,6,frog,,
55.69364,-55.981476,1,automobile,automobile/0892,1,automobile,,
-46.89854,-59.004726,3,cat,cat/0938,3,cat,,
7.4509153,52.221504,2,bird,bird/0947,2,bird,,
-49.527325,37.875698,4,deer,deer/0918,4,deer,0.8298261761665344,0.3611793518066406
40.99822,-63.527084,1,automobile,automobile/0893,1,automobile,,
68.173004,-50.384777,1,automobile,automobile/0894,1,automobile,,
13.493015,-41.47718,0,airplane,airplane/0926,0,airplane,,
-26.09753,28.171457,4,deer,deer/0919,1,automobile,0.41102513670921326,0.06652360409498215
0.0742707,44.878983,2,bird,bird/0948,2,bird,,
-10.327457,10.772715,6,frog,frog/0953,8,ship,0.0027497708797454834,0.0
21.626673,-25.47881,0,airplane,airplane/0927,0,airplane,,
38.93293,-7.4887867,8,ship,ship/0948,8,ship,,
-39.374462,45.280323,4,deer,deer/0920,4,deer,,
-67.72448,38.109856,4,deer,deer/0921,4,deer,,
91.416695,-20.302889,9,truck,truck/0916,9,truck,0.9594339728355408,0.9204545617103577
54.27131,36.620255,8,ship,ship/0949,8,ship,,
56.990475,-53.130802,1,automobile,automobile/0895,4,deer,0.4359726309776306,0.0020964359864592552
-31.320951,-11.474988,5,dog,dog/0874,3,cat,0.6818181872367859,0.15090090036392212
51.34537,49.126972,8,ship,ship/0950,8,ship,,
35.82295,-66.95595,1,automobile,automobile/0896,1,automobile,,
51.310944,-69.8922,1,automobile,automobile/0897,1,automobile,,
38.80388,9.906664,8,ship,ship/0951,8,ship,,
44.16991,8.015607,8,ship,ship/0952,9,truck,0.8304924368858337,0.3355855941772461
66.71591,-5.9205256,9,truck,truck/0917,9,truck,,
-14.763806,83.80754,7,horse,horse/0935,7,horse,,
0.5720716,40.639862,2,bird,bird/0949,8,ship,0.20886699855327606,0.0
-45.19639,42.593246,4,deer,deer/0922,4,deer,0.9082308411598206,0.6794582605361938
-66.734344,-36.601326,5,dog,dog/0875,5,dog,,
1.2525064,-7.0479965,6,frog,frog/0954,6,frog,,
-65.81499,38.373047,4,deer,deer/0923,4,deer,0.9953445196151733,0.9906103014945984
87.94417,-27.065771,9,truck,truck/0918,9,truck,,
-5.3566856,0.98852646,6,frog,frog/0955,0,airplane,0.001906577730551362,0.0
-27.296501,76.404,7,horse,horse/0936,7,horse,,
-71.09898,-7.324609,5,dog,dog/0876,5,dog,,
11.220882,-64.62696,0,airplane,airplane/0928,0,airplane,,
58.67009,30.868292,8,ship,ship/0953,8,ship,,
-50.742203,-41.69826,3,cat,cat/0939,2,bird,0.8516004085540771,0.3859274983406067
-48.323277,4.493896,5,dog,dog/0877,5,dog,,
-24.861628,44.90926,4,deer,deer/0924,4,deer,,
-69.20703,-9.334259,5,dog,dog/0878,5,dog,,
30.21314,-17.869387,0,airplane,airplane/0929,8,ship,0.7208854556083679,0.12581345438957214
-80.81355,0.10089091,5,dog,dog/0879,5,dog,,
21.171875,-43.751053,0,airplane,airplane/0930,9,truck,0.01683816686272621,0.0
20.897976,63.483345,2,bird,bird/0950,2,bird,,
-46.657738,-33.48291,3,cat,cat/0940,5,dog,0.4845070540904999,0.027586206793785095
24.147593,-23.078447,0,airplane,airplane/0931,0,airplane,,
-41.178585,-42.999405,3,cat,cat/0941,3,cat,,
-31.371546,77.03104,7,horse,horse/0937,7,horse,0.99154132604599,0.9885321259498596
-59.35441,-37.395523,5,dog,dog/0880,5,dog,,
29.589655,-34.01621,0,airplane,airplane/0932,0,airplane,,
-12.743502,51.575787,2,bird,bird/0951,2,bird,,
-27.568338,-54.3591,3,cat,cat/0942,3,cat,,
21.37891,37.996826,2,bird,bird/0952,2,bird,,
-39.263763,-47.19931,3,cat,cat/0943,3,cat,,
-54.92517,-27.129856,5,dog,dog/0881,3,cat,0.6901408433914185,0.23678161203861237
73.24301,-19.398518,9,truck,truck/0919,7,horse,0.08758421242237091,0.0
1.5518858,15.650355,6,frog,frog/0956,6,frog,,
-52.680782,-0.2137948,3,cat,cat/0944,1,automobile,0.022242818027734756,0.0
-54.24842,-42.588894,3,cat,cat/0945,3,cat,,
48.951374,21.090454,8,ship,ship/0954,8,ship,,
-28.10591,-8.679334,3,cat,cat/0946,2,bird,0.7285023927688599,0.0903225839138031
58.814575,-3.183435,9,truck,truck/0920,1,automobile,0.5727611780166626,0.04672897234559059
53.420265,-69.34676,1,automobile,automobile/0898,9,truck,0.20347155630588531,0.01295896340161562
-26.669598,82.324486,7,horse,horse/0938,7,horse,0.9990556836128235,1.0
-12.755354,-37.366543,3,cat,cat/0947,3,cat,,
9.709727,-65.472984,0,airplane,airplane/0933,0,airplane,,
15.5870285,34.105045,2,bird,bird/0953,2,bird,0.9203791618347168,0.7280898690223694
35.26522,-23.995907,0,airplane,airplane/0934,1,automobile,0.32201746106147766,0.008528784848749638
-3.7810683,77.42496,7,horse,horse/0939,7,horse,,
-70.855194,-29.315247,5,dog,dog/0882,5,dog,,
57.125526,-48.258575,1,automobile,automobile/0899,1,automobile,,
37.3186,-60.68687,1,automobile,automobile/0900,1,automobile,,
9.027056,49.208393,2,bird,bird/0954,2,bird,,
-12.097281,-28.81655,6,frog,frog/0957,6,frog,,
-6.682561,25.471077,6,frog,frog/0958,6,frog,,
48.135704,-77.13576,1,automobile,automobile/0901,1,automobile,,
-9.491137,-21.23312,6,frog,frog/0959,6,frog,,
41.55181,40.77092,8,ship,ship/0955,8,ship,0.9990619421005249,0.9976958632469177
9.448427,-61.425045,0,airplane,airplane/0935,0,airplane,,
63.81855,32.108856,8,ship,ship/0956,8,ship,0.806421160697937,0.38321995735168457
61.856827,-57.144176,1,automobile,automobile/0902,1,automobile,1.0,0.9978166222572327
9.018868,-25.751604,0,airplane,airplane/0936,0,airplane,,
-24.161667,80.31282,7,horse,horse/0940,7,horse,,
-32.606194,0.0828077,2,bird,bird/0955,2,bird,0.9090909361839294,0.8056871891021729
-46.733677,56.468998,7,horse,horse/0941,3,cat,0.07439613342285156,0.0
-23.385084,-5.310801,3,cat,cat/0948,3,cat,,
1.9423887,43.008175,2,bird,bird/0956,2,bird,,
-25.372366,-18.064152,3,cat,cat/0949,3,cat,,
55.69982,-49.99773,1,automobile,automobile/0903,1,automobile,,
71.371185,-7.927907,9,truck,truck/0921,9,truck,,
-80.1094,-32.280975,5,dog,dog/0883,5,dog,,
-40.3829,-58.901318,3,cat,cat/0950,3,cat,0.8870967626571655,0.6255605220794678
-5.9978924,7.8924694,6,frog,frog/0960,6,frog,,
61.8936,-22.898678,9,truck,truck/0922,9,truck,0.9971014261245728,0.9935483932495117
26.36458,49.00696,2,bird,bird/0957,0,airplane,0.08133086562156677,0.0
-52.424267,31.849825,4,deer,deer/0925,4,deer,,
-46.40241,-23.02199,3,cat,cat/0951,1,automobile,0.2751423120498657,0.0
53.114548,39.243626,8,ship,ship/0957,8,ship,,
-11.670551,-31.395895,3,cat,cat/0952,2,bird,0.7733089327812195,0.2536945939064026
58.05664,25.940727,8,ship,ship/0958,8,ship,,
-32.034084,73.505196,7,horse,horse/0942,7,horse,,
21.380854,57.43384,2,bird,bird/0958,2,bird,0.9612842202186584,0.8911564350128174
-33.651634,20.763931,4,deer,deer/0926,6,frog,0.6412729024887085,0.021598272025585175
-1.3087282,54.717957,2,bird,bird/0959,2,bird,,
38.792515,21.246616,8,ship,ship/0959,8,ship,,
-23.954748,29.69345,4,deer,deer/0927,7,horse,0.742277979850769,0.11853448301553726
-49.923695,26.971006,4,deer,deer/0928,4,deer,,
12.531505,43.04908,2,bird,bird/0960,2,bird,0.9952335357666016,0.9933481216430664
-55.999943,-34.462753,5,dog,dog/0884,5,dog,0.899526059627533,0.7955056428909302
-1.2669364,6.423944,6,frog,frog/0961,6,frog,,
-40.651596,-56.86623,3,cat,cat/0953,5,dog,0.6672967672348022,0.14705882966518402
47.77151,-16.621655,9,truck,truck/0923,9,truck,0.928914487361908,0.7734204530715942
-43.68006,44.14745,4,deer,deer/0929,4,deer,0.8934506177902222,0.6792452931404114
-24.551062,-16.10202,6,frog,frog/0962,6,frog,,
1.7088875,72.316025,7,horse,horse/0943,7,horse,,
6.8265853,-60.354557,0,airplane,airplane/0937,0,airplane,0.987583577632904,0.9911699891090393
-48.823418,44.24931,4,deer,deer/0930,4,deer,,
-27.938799,15.949305,4,deer,deer/0931,5,dog,0.7430221438407898,0.18221257627010345
50.66515,-52.05856,1,automobile,automobile/0904,1,automobile,0.9990272521972656,1.0
53.306404,29.497574,8,ship,ship/0960,8,ship,,
-8.136923,2.0668557,6,frog,frog/0963,6,frog,,
0.061163943,38.60909,2,bird,bird/0961,1,automobile,0.24854932725429535,0.0
-29.95065,74.53363,7,horse,horse/0944,7,horse,,
-26.183582,36.446495,4,deer,deer/0932,5,dog,0.6037914752960205,0.04494382068514824
-37.04182,2.170827,3,cat,cat/0954,5,dog,0.7282296419143677,0.1428571492433548
43.293003,-77.57545,1,automobile,automobile/0905,5,dog,0.0,0.0
19.645235,-33.403503,0,airplane,airplane/0938,0,airplane,,
-43.628693,81.018074,7,horse,horse/0945,7,horse,,
2.430878,-21.040583,0,airplane,airplane/0939,8,ship,0.5118708610534668,0.0044742729514837265
84.82414,-4.4924817,9,truck,truck/0924,1,automobile,0.4350336790084839,0.021691974252462387
-38.11915,5.8454213,5,dog,dog/0885,4,deer,0.2596789300441742,0.0
43.867058,24.639845,8,ship,ship/0961,8,ship,,
